region,code,id,title_id,name,type,game_title
,,,PPSA19892,,,SWORD ART ONLINE Fractured Daydream
,,,PPSA19893,,,SWORD ART ONLINE Fractured Daydream
,,,PPSA19894,,,Horror & Sports Pinball
,,,PPSA19895,,,Horror & Sports Pinball
,,,PPSA19896,,,Horror & Sports Pinball
,,,PPSA19897,,,Gallery Gunner - PS4 & PS5
,,,PPSA19898,,,Gallery Gunner - PS4 & PS5
,,,PPSA19899,,,Gallery Gunner - PS4 & PS5
,,,PPSA19900,,,Gallery Gunner - PS4 & PS5
,,,PPSA19901,,,Gallery Gunner - PS4 & PS5
,,,PPSA19902,,,Gallery Gunner - PS4 & PS5
,,,PPSA19903,,,Gallery Gunner - PS4 & PS5
,,,PPSA19904,,,Gallery Gunner - PS4 & PS5
,,,PPSA19907,,,Mr. Brocco & Co.
,,,PPSA19908,,,Death Motel
,,,PPSA19909,,,Death Motel
,,,PPSA19910,,,Death Motel
,,,PPSA19911,,,Death Motel
,,,PPSA19919,,,Sker Ritual
,,,PPSA19920,,,Sker Ritual
,,,PPSA19921,,,Sker Ritual
,,,PPSA19922,,,Happi Basudei
,,,PPSA19925,,,Demeo Battles
,,,PPSA19927,,,Prison Boss VR
,,,PPSA19928,,,Prison Boss VR
,,,PPSA19929,,,Prison Boss VR
,,,PPSA19930,,,Prison Boss VR
,,,PPSA19932,,,Crossy Road Castle
,,,PPSA19933,,,Case Files: Behind Closed Doors
,,,PPSA19934,,,Case Files: Behind Closed Doors
,,,PPSA19936,,,Turok 3: Shadow of Oblivion Remastered
,,,PPSA19937,,,Turok 3: Shadow of Oblivion Remastered
,,,PPSA19938,,,Vengeance Hunters
,,,PPSA19939,,,Vengeance Hunters
,,,PPSA19940,,,Vengeance Hunters
,,,PPSA19941,,,Vengeance Hunters
,,,PPSA19942,,,Big Helmet Heroes
,,,PPSA19943,,,Big Helmet Heroes
,,,PPSA19946,,,Murder House
,,,PPSA19947,,,Murder House
,,,PPSA19948,,,Lord of the Click: Interstellar Wars
,,,PPSA19949,,,Lord of the Click: Interstellar Wars
,,,PPSA19950,,,Lord of the Click: Interstellar Wars
,,,PPSA19953,,,Habroxia
,,,PPSA19954,,,THRONE AND LIBERTY
,,,PPSA19955,,,THRONE AND LIBERTY
,,,PPSA19957,,,Spot The Differences! Party
,,,PPSA19958,,,Spot The Differences! Party
,,,PPSA19959,,,Spot The Differences! Party
,,,PPSA19960,,,Spot The Differences! Party
,,,PPSA19961,,,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Battle Chronicle
,,,PPSA19962,,,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Battle Chronicle
,,,PPSA19963,,,Lost Islands
,,,PPSA19969,,,Turbo Overkill
,,,PPSA19972,,,MiLE HiGH TAXi
,,,PPSA19975,,,Shmoup
,,,PPSA19976,,,Shmoup
,,,PPSA19977,,,Shmoup
,,,PPSA19978,,,Shmoup
,,,PPSA19983,,,Visions of Mana
,,,PPSA19984,,,Visions of Mana
,,,PPSA19985,,,Visions of Mana
,,,PPSA19987,,,Calico
,,,PPSA19988,,,Tales of Graces™f Remastered
,,,PPSA19989,,,Tales of Graces™f Remastered
,,,PPSA19990,,,Tales of Graces™f Remastered
,,,PPSA19991,,,Tales of Graces™f Remastered
,,,PPSA19992,,,Visions of Mana
,,,PPSA19993,,,King Arthur: Knight's Tale
,,,PPSA19994,,,The Mobius Machine
,,,PPSA19995,,,Mr. Run and Jump + Kombinera: Adrenaline Pack
,,,PPSA19996,,,RPG MAKER WITH
,,,PPSA19997,,,Phantom Brave: The Lost Hero
,,,PPSA20001,,,Turret Rampage
,,,PPSA20002,,,Turret Rampage
,,,PPSA20006,,,Mixture
,,,PPSA20008,,,Mixture
,,,PPSA20009,,,Mixture
,,,PPSA20010,,,Mixture
,,,PPSA20018,,,sCATch: The Painter Cat
,,,PPSA20020,,,sCATch: The Painter Cat
,,,PPSA20021,,,sCATch: The Painter Cat
,,,PPSA20022,,,sCATch: The Painter Cat
,,,PPSA20029,,,Totally Normal Journey: The Interactive Musical
,,,PPSA20030,,,Totally Normal Journey: The Interactive Musical
,,,PPSA20031,,,Rock Canvas
,,,PPSA20032,,,Rock Canvas
,,,PPSA20037,,,Slitterhead
,,,PPSA20041,,,Finis
,,,PPSA20042,,,Golazo! 2
,,,PPSA20044,,,NIGHTGHAST
,,,PPSA20045,,,NIGHTGHAST
,,,PPSA20046,,,NIGHTGHAST
,,,PPSA20047,,,NIGHTGHAST
,,,PPSA20049,,,EA SPORTS FC™ 25
,,,PPSA20050,,,EA SPORTS FC™ 25
,,,PPSA20051,,,Run From Mummies
,,,PPSA20052,,,Worms Armageddon: Anniversary Edition
,,,PPSA20053,,,Worms Armageddon: Anniversary Edition
,,,PPSA20054,,,Top Racer Collection
,,,PPSA20055,,,Top Racer Collection
,,,PPSA20057,,,Table Letters
,,,PPSA20058,,,Table Letters
,,,PPSA20059,,,Table Letters
,,,PPSA20060,,,Table Letters
,,,PPSA20061,,,EA Sports College Football 25
,,,PPSA20062,,,"Cook, Serve, Delicious! 2!!"
,,,PPSA20063,,,"Cook, Serve, Delicious! 2!!"
,,,PPSA20064,,,"Cook, Serve, Delicious! 3?!"
,,,PPSA20066,,,"Cook, Serve, Delicious! 3?!"
,,,PPSA20067,,,"Cook, Serve, Delicious!"
,,,PPSA20068,,,"Cook, Serve, Delicious!"
,,,PPSA20073,,,PARAGON: THE OVERPRIME
,,,PPSA20074,,,Umurangi Generation Special Edition
,,,PPSA20080,,,Morbid: The Lords of Ire
,,,PPSA20081,,,Morbid: The Lords of Ire
,,,PPSA20083,,,Please Fix The Road
,,,PPSA20084,,,Please Fix The Road
,,,PPSA20085,,,Please Fix The Road
,,,PPSA20086,,,Please Fix The Road
,,,PPSA20089,,,Melatonin
,,,PPSA20090,,,Melatonin
,,,PPSA20091,,,"Braid, Anniversary Edition"
,,,PPSA20094,,,The House of Da Vinci 2
,,,PPSA20095,,,Contraptions Collection
,,,PPSA20096,,,Contraptions Collection
,,,PPSA20097,,,Contraptions Collection
,,,PPSA20098,,,Contraptions Collection
,,,PPSA20099,,,Sports & Wild Pinball
,,,PPSA20100,,,Sports & Wild Pinball
,,,PPSA20102,,,Astro Rangers
,,,PPSA20103,,,Astro Rangers
,,,PPSA20104,,,Plumber Hero
,,,PPSA20105,,,Plumber Hero
,,,PPSA20106,,,Ramp Car Racing
,,,PPSA20107,,,Ramp Car Racing
,,,PPSA20108,,,Pipes Master
,,,PPSA20109,,,Pipes Master
,,,PPSA20110,,,Dungeon Adventure
,,,PPSA20111,,,Dungeon Adventure
,,,PPSA20112,,,Word Quest
,,,PPSA20113,,,Word Quest
,,,PPSA20114,,,Tour de France 2024
,,,PPSA20115,,,Tour de France 2024
,,,PPSA20116,,,Alisa Developer's Cut
,,,PPSA20117,,,Alisa Developer's Cut
,,,PPSA20119,,,Final Shot
,,,PPSA20120,,,Final Shot
,,,PPSA20121,,,Final Shot
,,,PPSA20122,,,Happi Basudei
,,,PPSA20123,,,Happi Basudei
,,,PPSA20124,,,Happi Basudei
,,,PPSA20125,,,Totally Normal Journey: The Interactive Musical
,,,PPSA20126,,,Palindrome Syndrome: Escape Room
,,,PPSA20127,,,Palindrome Syndrome: Escape Room
,,,PPSA20128,,,Palindrome Syndrome: Escape Room
,,,PPSA20129,,,Prisonela DX
,,,PPSA20130,,,Prisonela DX
,,,PPSA20131,,,Adventure & Horror Pinball
,,,PPSA20132,,,Adventure & Horror Pinball
,,,PPSA20133,,,Adventure & Horror Pinball
,,,PPSA20134,,,Wild & Horror Pinball
,,,PPSA20135,,,Wild & Horror Pinball
,,,PPSA20136,,,Wild & Horror Pinball
,,,PPSA20138,,,SlavicPunk: Oldtimer
,,,PPSA20139,,,SlavicPunk: Oldtimer
,,,PPSA20141,,,Survival: Fountain of Youth - Captain's Edition
,,,PPSA20142,,,Survival: Fountain of Youth - Captain's Edition
,,,PPSA20145,,,Saviorless
,,,PPSA20146,,,Saviorless
,,,PPSA20152,,,Slime Rancher 2
,,,PPSA20153,,,Slime Rancher 2
,,,PPSA20155,,,ToyBox Puzzle
,,,PPSA20164,,,Slitterhead
,,,PPSA20165,,,Jigsaw Finale
,,,PPSA20166,,,Jigsaw Finale
,,,PPSA20167,,,Yohane the Parhelion - NUMAZU in the MIRAGE -
,,,PPSA20168,,,Yohane the Parhelion - NUMAZU in the MIRAGE -
,,,PPSA20169,,,Yohane the Parhelion - NUMAZU in the MIRAGE -
,,,PPSA20170,,,Yohane the Parhelion - NUMAZU in the MIRAGE -
,,,PPSA20172,,,Puzzle Frenzy
,,,PPSA20173,,,Puzzle Frenzy
,,,PPSA20180,,,Ghost of Tsushima
,,,PPSA20183,,,Let's! Revolution!
,,,PPSA20184,,,Thunder Ray
,,,PPSA20185,,,Thunder Ray
,,,PPSA20186,,,Let's! Revolution!
,,,PPSA20187,,,Let's! Revolution!
,,,PPSA20188,,,Blood Hunting
,,,PPSA20192,,,Neptunia Riders VS Dogoos
,,,PPSA20193,,,Fishbowl
,,,PPSA20196,,,Adventure Bar Story
,,,PPSA20201,,,Flower Shop: Winter In Fairbrook
,,,PPSA20202,,,Flower Shop: Winter In Fairbrook
,,,PPSA20203,,,Garden Witch Life
,,,PPSA20204,,,Garden Witch Life
,,,PPSA20208,,,Cuisineer
,,,PPSA20209,,,Dream Bakery
,,,PPSA20210,,,Dream Bakery
,,,PPSA20211,,,Dream Bakery
,,,PPSA20212,,,Dream Bakery
,,,PPSA20214,,,Citizen Sleeper
,,,PPSA20215,,,Stories in Glass: Winter
,,,PPSA20216,,,Stories in Glass: Winter
,,,PPSA20217,,,All I Want for Christmas are Subgames
,,,PPSA20218,,,All I Want for Christmas are Subgames
,,,PPSA20226,,,Frontier Hunter: Erza’s Wheel of Fortune
,,,PPSA20227,,,Blastful
,,,PPSA20228,,,Blastful
,,,PPSA20229,,,Prince of Persia: The Lost Crown
,,,PPSA20230,,,Prince of Persia: The Lost Crown
,,,PPSA20231,,,Prince of Persia: The Lost Crown
,,,PPSA20233,,,Tested on Humans: Escape Room
,,,PPSA20234,,,Tested on Humans: Escape Room
,,,PPSA20235,,,Tested on Humans: Escape Room
,,,PPSA20236,,,Hellsweeper VR
,,,PPSA20237,,,Farm Tycoon
,,,PPSA20238,,,Farm Tycoon
,,,PPSA20241,,,Date Z
,,,PPSA20242,,,Date Z
,,,PPSA20246,,,Sky Oceans: Wings For Hire
,,,PPSA20247,,,Sky Oceans: Wings For Hire
,,,PPSA20253,,,Frontier Hunter: Erza’s Wheel of Fortune
,,,PPSA20257,,,Broadsword: Warlord Edition
,,,PPSA20259,,,The Last Shot
,,,PPSA20260,,,The Last Shot
,,,PPSA20261,,,The Last Shot
,,,PPSA20262,,,TimeMelters
,,,PPSA20265,,,Galactic Lords
,,,PPSA20266,,,Galactic Lords
,,,PPSA20267,,,Galactic Lords
,,,PPSA20268,,,Galactic Lords
,,,PPSA20269,,,System Critical 2
,,,PPSA20270,,,System Critical 2
,,,PPSA20271,,,Everlune
,,,PPSA20272,,,Everlune
,,,PPSA20273,,,Everlune
,,,PPSA20274,,,Everlune
,,,PPSA20275,,,Slimeboo
,,,PPSA20276,,,Slimeboo
,,,PPSA20277,,,Slimeboo
,,,PPSA20278,,,Slimeboo
,,,PPSA20280,,,Archery Blast
,,,PPSA20281,,,Archery Blast
,,,PPSA20282,,,Assault Suit Leynos 2: Saturn Tribute
,,,PPSA20283,,,Unicorn Overlord
,,,PPSA20284,,,Ariko's Enchanted Forest
,,,PPSA20288,,,Kong: Survivor Instinct
,,,PPSA20289,,,Kong: Survivor Instinct
,,,PPSA20294,,,Frontier Hunter: Erza’s Wheel of Fortune
,,,PPSA20299,,,Regular Factory: Escape Room
,,,PPSA20300,,,Regular Factory: Escape Room
,,,PPSA20301,,,Regular Factory: Escape Room
,,,PPSA20302,,,REVEIL
,,,PPSA20303,,,REVEIL
,,,PPSA20304,,,REVEIL
,,,PPSA20305,,,REVEIL
,,,PPSA20309,,,Arcade Paradise VR
,,,PPSA20310,,,Turbo Golf Racing
,,,PPSA20313,,,Besiege
,,,PPSA20316,,,Hearts
,,,PPSA20318,,,Unicorn Overlord
,,,PPSA20322,,,Stellar Interface
,,,PPSA20323,,,Bar Stella Abyss
,,,PPSA20325,,,SPACE PENGUINS
,,,PPSA20326,,,SPACE PENGUINS
,,,PPSA20327,,,SPACE PENGUINS
,,,PPSA20328,,,SPACE PENGUINS
,,,PPSA20331,,,UFO Robot Grendizer: The Feast of the Wolves
,,,PPSA20334,,,Magical Bakery
,,,PPSA20338,,,Deathly Dangerous
,,,PPSA20339,,,Deathly Dangerous
,,,PPSA20340,,,Deathly Dangerous
,,,PPSA20341,,,Deathly Dangerous
,,,PPSA20342,,,Magical Bakery
,,,PPSA20343,,,Toadomination
,,,PPSA20344,,,Toadomination
,,,PPSA20345,,,Toadomination
,,,PPSA20346,,,Words Of Wisdom
,,,PPSA20347,,,Words Of Wisdom
,,,PPSA20348,,,Words Of Wisdom
,,,PPSA20356,,,Fortnite Battle Royale
,,,PPSA20357,,,Fortnite Battle Royale
,,,PPSA20358,,,LEGO® Fortnite
,,,PPSA20359,,,LEGO® Fortnite
,,,PPSA20360,,,Rocket Racing
,,,PPSA20361,,,Rocket Racing
,,,PPSA20362,,,Fortnite Festival
,,,PPSA20363,,,Fortnite Festival
,,,PPSA20366,,,Knights of Grayfang
,,,PPSA20367,,,Knights of Grayfang
,,,PPSA20368,,,Turbo Golf Racing
,,,PPSA20369,,,Tails of Iron 2: Whiskers of Winter
,,,PPSA20370,,,Tails of Iron 2: Whiskers of Winter
,,,PPSA20371,,,Tails of Iron 2: Whiskers of Winter
,,,PPSA20372,,,Cosmic Paradox: Noire
,,,PPSA20373,,,Cosmic Paradox: Noire
,,,PPSA20374,,,Cosmic Paradox: Noire
,,,PPSA20375,,,Cosmic Paradox: Noire
,,,PPSA20378,,,Jett Rider
,,,PPSA20379,,,Jett Rider
,,,PPSA20381,,,Shadow of the Ninja: Reborn
,,,PPSA20382,,,Faaast Penguin
,,,PPSA20383,,,NeonLore
,,,PPSA20384,,,NeonLore
,,,PPSA20388,,,Eldgear
,,,PPSA20389,,,The Land Beneath Us
,,,PPSA20390,,,The Land Beneath Us
,,,PPSA20392,,,Tales from Candleforth
,,,PPSA20393,,,Tales from Candleforth
,,,PPSA20394,,,Tales from Candleforth
,,,PPSA20395,,,Tales from Candleforth
,,,PPSA20396,,,Assassin’s Creed Shadows
,,,PPSA20397,,,Assassin’s Creed Shadows
,,,PPSA20398,,,Assassin’s Creed Shadows
,,,PPSA20399,,,Bigfoot's Journey
,,,PPSA20400,,,Bigfoot's Journey
,,,PPSA20401,,,Bigfoot's Journey
,,,PPSA20402,,,Bigfoot's Journey
,,,PPSA20407,,,Train Chase
,,,PPSA20413,,,ITVX
,,,PPSA20414,,,Cazzarion: Space Shooter
,,,PPSA20415,,,Cazzarion: Space Shooter
,,,PPSA20416,,,Let’s Play! Oink Games
,,,PPSA20417,,,Let’s Play! Oink Games
,,,PPSA20419,,,Armed and Gelatinous: Couch Edition
,,,PPSA20422,,,Another Crab’s Treasure
,,,PPSA20423,,,Another Crab’s Treasure
,,,PPSA20430,,,Another World Mahjong Girl
,,,PPSA20431,,,Another World Mahjong Girl
,,,PPSA20434,,,Sker Ritual
,,,PPSA20435,,,Monster Energy Supercross 25 - The Official Video Game
,,,PPSA20437,,,Shadow of the Ninja: Reborn
,,,PPSA20438,,,Shadow of the Ninja: Reborn
,,,PPSA20439,,,Jusant
,,,PPSA20440,,,Jusant
,,,PPSA20445,,,Paint the Town Red VR
,,,PPSA20446,,,Paint the Town Red VR
,,,PPSA20447,,,The First Berserker: Khazan
,,,PPSA20450,,,Shadow of the Ninja: Reborn
,,,PPSA20454,,,Eden Genesis PS4 & PS5
,,,PPSA20455,,,Mystery Box: Hidden Secrets
,,,PPSA20456,,,Mystery Box: Hidden Secrets
,,,PPSA20457,,,Mystery Box: Hidden Secrets
,,,PPSA20458,,,Mystery Box: Evolution
,,,PPSA20459,,,Mystery Box: Evolution
,,,PPSA20460,,,Mystery Box: Evolution
,,,PPSA20461,,,Mystery Box: Escape The Room
,,,PPSA20462,,,Mystery Box: Escape The Room
,,,PPSA20463,,,Mystery Box: Escape The Room
,,,PPSA20464,,,Mystery Box: The Journey
,,,PPSA20465,,,Mystery Box: The Journey
,,,PPSA20466,,,Mystery Box: The Journey
,,,PPSA20468,,,Unicorn Overlord
,,,PPSA20469,,,Unicorn Overlord
,,,PPSA20470,,,Interaction Isn't Explicit。
,,,PPSA20471,,,Paint the Town Red
,,,PPSA20472,,,Paint the Town Red
,,,PPSA20474,,,Outcast: A New Beginning
,,,PPSA20475,,,Outcast: A New Beginning
,,,PPSA20476,,,Outcast: A New Beginning
,,,PPSA20477,,,Dementium: The Ward
,,,PPSA20478,,,Dementium: The Ward
,,,PPSA20480,,,Frontier Pilot Simulator
,,,PPSA20481,,,DecayLore
,,,PPSA20482,,,DecayLore
,,,PPSA20487,,,UFL
,,,PPSA20488,,,Tibetan Quest: Beyond World's End
,,,PPSA20489,,,Tibetan Quest: Beyond World's End
,,,PPSA20491,,,Deadside
,,,PPSA20492,,,Deadside
,,,PPSA20493,,,Right and Down and Dice
,,,PPSA20494,,,Right and Down and Dice
,,,PPSA20495,,,Right and Down and Dice
,,,PPSA20496,,,Train Chase
,,,PPSA20497,,,Cute Bite
,,,PPSA20498,,,Cute Bite
,,,PPSA20499,,,Orion Haste
,,,PPSA20500,,,Orion Haste
,,,PPSA20501,,,Outer Terror
,,,PPSA20502,,,Outer Terror
,,,PPSA20503,,,Unlife
,,,PPSA20504,,,Unlife
,,,PPSA20505,,,Terror Mansion
,,,PPSA20506,,,Terror Mansion
,,,PPSA20507,,,DARKGEMS
,,,PPSA20508,,,DARKGEMS
,,,PPSA20509,,,DARKGEMS
,,,PPSA20510,,,DARKGEMS
,,,PPSA20515,,,Enotria: The Last Song
,,,PPSA20516,,,Enotria: The Last Song
,,,PPSA20517,,,Enotria: The Last Song
,,,PPSA20520,,,Phantom Fury
,,,PPSA20521,,,The Kindeman Remedy
,,,PPSA20522,,,The Kindeman Remedy
,,,PPSA20526,,,Son and Bone
,,,PPSA20527,,,Son and Bone
,,,PPSA20529,,,DETECTIVE - Stella Porta case
,,,PPSA20531,,,United Flight Simulator Extended
,,,PPSA20532,,,United Flight Simulator Extended
,,,PPSA20537,,,Golfing in Aether
,,,PPSA20538,,,My Time at Sandrock
,,,PPSA20539,,,Eldgear
,,,PPSA20540,,,Eldgear
,,,PPSA20541,,,Gray Dawn
,,,PPSA20542,,,Gray Dawn
,,,PPSA20543,,,DRAGON BALL FighterZ
,,,PPSA20546,,,The First Descendant
,,,PPSA20547,,,The First Descendant
,,,PPSA20549,,,Zenless Zone Zero
,,,PPSA20552,,,Tour de France 2024
,,,PPSA20554,,,Borzoi Adventure
,,,PPSA20555,,,Borzoi Adventure
,,,PPSA20556,,,Frogurai
,,,PPSA20557,,,Frogurai
,,,PPSA20560,,,DOOM: The Dark Ages
,,,PPSA20567,,,Dungeons and Goblins
,,,PPSA20568,,,Dungeons and Goblins
,,,PPSA20569,,,Alpaca Wonders Why
,,,PPSA20570,,,Alpaca Wonders Why
,,,PPSA20571,,,Alpaca Wonders Why
,,,PPSA20572,,,Alpaca Wonders Why
,,,PPSA20573,,,Farm Knight Adventures
,,,PPSA20574,,,ROUNDS
,,,PPSA20575,,,ROUNDS
,,,PPSA20576,,,Farm Knight Adventures
,,,PPSA20577,,,Dreamland Solitaire
,,,PPSA20578,,,Dreamland Solitaire
,,,PPSA20579,,,Dreamland Solitaire
,,,PPSA20580,,,Dreamland Solitaire
,,,PPSA20581,,,Dreamland Solitaire: Dragon's Fury
,,,PPSA20582,,,Dreamland Solitaire: Dragon's Fury
,,,PPSA20583,,,Dreamland Solitaire: Dragon's Fury
,,,PPSA20584,,,Dreamland Solitaire: Dragon's Fury
,,,PPSA20585,,,Dreamland Solitaire: Dark Prophecy
,,,PPSA20586,,,Dreamland Solitaire: Dark Prophecy
,,,PPSA20587,,,Dreamland Solitaire: Dark Prophecy
,,,PPSA20588,,,Dreamland Solitaire: Dark Prophecy
,,,PPSA20589,,,Froggy Bouncing Adventures
,,,PPSA20590,,,Froggy Bouncing Adventures
,,,PPSA20591,,,Poppy Playtime: Chapter 1
,,,PPSA20592,,,Draco D
,,,PPSA20593,,,Draco D
,,,PPSA20594,,,Draco D
,,,PPSA20597,,,Let's Sing 2025
,,,PPSA20598,,,Let's Sing 2025
,,,PPSA20599,,,Zenless Zone Zero
,,,PPSA20601,,,Reel Fishing: Days of Summer
,,,PPSA20602,,,Reel Fishing: Days of Summer
,,,PPSA20603,,,Reel Fishing: Days of Summer
,,,PPSA20604,,,Sweetest Monster
,,,PPSA20605,,,Sweetest Monster
,,,PPSA20606,,,Sweetest Monster
,,,PPSA20607,,,Sweetest Monster
,,,PPSA20609,,,EVIL EYES
,,,PPSA20610,,,EVIL EYES
,,,PPSA20611,,,Dragon Quest III HD-2D Remake
,,,PPSA20612,,,Dragon Quest III HD-2D Remake
,,,PPSA20613,,,Dragon Quest III HD-2D Remake
,,,PPSA20614,,,Dragon Quest III HD-2D Remake
,,,PPSA20619,,,The House of Da Vinci
,,,PPSA20625,,,All You Need is Help
,,,PPSA20626,,,All You Need is Help
,,,PPSA20627,,,All You Need is Help
,,,PPSA20628,,,All You Need is Help
,,,PPSA20629,,,Mystic Pillars - Remastered
,,,PPSA20632,,,Fate Seeker II
,,,PPSA20633,,,BIG SHOTS
,,,PPSA20634,,,BIG SHOTS
,,,PPSA20635,,,Party Animals
,,,PPSA20637,,,BIG SHOTS
,,,PPSA20638,,,Caveman Ransom
,,,PPSA20639,,,Caveman Ransom
,,,PPSA20640,,,WW2 Rebuilder
,,,PPSA20641,,,WW2 Rebuilder
,,,PPSA20642,,,Metal Slug Tactics
,,,PPSA20643,,,Metal Slug Tactics
,,,PPSA20648,,,BIT.TRIP RERUNNER
,,,PPSA20649,,,Super XYX
,,,PPSA20650,,,Super XYX
,,,PPSA20651,,,The Star Named EOS
,,,PPSA20656,,,d anime store
,,,PPSA20665,,,Infinite Inside
,,,PPSA20666,,,Infinite Inside
,,,PPSA20667,,,Mighty Math
,,,PPSA20669,,,4 in a row
,,,PPSA20670,,,4 in a row
,,,PPSA20671,,,Mighty Math
,,,PPSA20672,,,ITVX
,,,PPSA20676,,,VALORANT
,,,PPSA20682,,,Tents and Trees
,,,PPSA20683,,,Last Case of Benedict Fox: Definitive Edition
,,,PPSA20684,,,MyRummy®
,,,PPSA20685,,,MyRummy®
,,,PPSA20686,,,Last Case of Benedict Fox: Definitive Edition
,,,PPSA20687,,,Last Case of Benedict Fox: Definitive Edition
,,,PPSA20688,,,Last Case of Benedict Fox: Definitive Edition
,,,PPSA20689,,,Born Of Bread
,,,PPSA20699,,,Self-Delusion
,,,PPSA20700,,,Self-Delusion
,,,PPSA20701,,,Self-Delusion
,,,PPSA20702,,,Self-Delusion
,,,PPSA20705,,,TP Bullet
,,,PPSA20706,,,TP Bullet
,,,PPSA20707,,,Pogo Stick Champion
,,,PPSA20708,,,Pogo Stick Champion
,,,PPSA20709,,,Super Destronaut Landed X Loaded
,,,PPSA20710,,,Super Destronaut Landed X Loaded
,,,PPSA20711,,,VALORANT
,,,PPSA20716,,,Knight vs Giant: The Broken Excalibur
,,,PPSA20717,,,Windlands 2
,,,PPSA20718,,,Windlands 2
,,,PPSA20719,,,HBO Max
,,,PPSA20720,,,"Ready, Steady, Ship!"
,,,PPSA20721,,,"Ready, Steady, Ship!"
,,,PPSA20722,,,REYNATIS
,,,PPSA20723,,,REYNATIS
,,,PPSA20724,,,Towers of Aghasba
,,,PPSA20728,,,Dead End City
,,,PPSA20729,,,Gift
,,,PPSA20730,,,Monochrome Mobius: Rights and Wrongs Forgotten
,,,PPSA20737,,,Greed Series
,,,PPSA20738,,,Greed Series
,,,PPSA20743,,,The Street 10
,,,PPSA20744,,,The Street 10
,,,PPSA20747,,,Beneath the earth - Backrooms
,,,PPSA20748,,,Beneath the earth - Backrooms
,,,PPSA20751,,,Crown Wars: The Black Prince
,,,PPSA20752,,,Crown Wars: The Black Prince
,,,PPSA20753,,,Crown Wars: The Black Prince
,,,PPSA20754,,,Crown Wars: The Black Prince
,,,PPSA20755,,,Crown Wars: The Black Prince
,,,PPSA20756,,,Crown Wars: The Black Prince
,,,PPSA20760,,,PlateUp!
,,,PPSA20761,,,Clown Art
,,,PPSA20762,,,Clown Art
,,,PPSA20767,,,Sugar Mess - Let's Play Jolly Battle
,,,PPSA20768,,,Sugar Mess - Let's Play Jolly Battle
,,,PPSA20769,,,Sugar Mess - Let's Play Jolly Battle
,,,PPSA20773,,,Wingspan
,,,PPSA20775,,,Phantom Spark
,,,PPSA20777,,,Kinduo 2 - Frostbite
,,,PPSA20778,,,Kinduo 2 - Frostbite
,,,PPSA20780,,,The Inquisitor
,,,PPSA20781,,,The Inquisitor
,,,PPSA20782,,,The Inquisitor
,,,PPSA20785,,,Full Metal Sergeant
,,,PPSA20786,,,Full Metal Sergeant
,,,PPSA20792,,,Battle Spirits Crossover
,,,PPSA20797,,,Ufouria: The Saga 2
,,,PPSA20798,,,Ufouria: The Saga 2
,,,PPSA20799,,,Metaphor: ReFantazio
,,,PPSA20800,,,Metaphor: ReFantazio
,,,PPSA20809,,,Sakura Melody
,,,PPSA20810,,,Sakura Melody
,,,PPSA20811,,,Sakura Succubus 7
,,,PPSA20812,,,Sakura Succubus 7
,,,PPSA20815,,,Escape the Glitch
,,,PPSA20816,,,Escape the Glitch
,,,PPSA20817,,,Orange Season
,,,PPSA20818,,,Orange Season
,,,PPSA20819,,,Awesome Pea 3
,,,PPSA20820,,,Awesome Pea 3
,,,PPSA20821,,,The Rusty Sword: Vanguard Island
,,,PPSA20822,,,Awesome Pea 3
,,,PPSA20823,,,Awesome Pea 3
,,,PPSA20824,,,Yars Rising
,,,PPSA20829,,,Winning Post 10 2024
,,,PPSA20830,,,Gundam Breaker 4
,,,PPSA20834,,,GUNDAM BREAKER 4
,,,PPSA20835,,,GUNDAM BREAKER 4
,,,PPSA20836,,,GUNDAM BREAKER 4
,,,PPSA20837,,,GUNDAM BREAKER 4
,,,PPSA20839,,,Mothered
,,,PPSA20847,,,Gift
,,,PPSA20848,,,Afterlove EP
,,,PPSA20857,,,The Mortuary Assistant
,,,PPSA20858,,,The Mortuary Assistant
,,,PPSA20859,,,Top Gun Air Combat Extended
,,,PPSA20860,,,Top Gun Air Combat Extended
,,,PPSA20861,,,Cazzarion: Adventureland
,,,PPSA20862,,,Cazzarion: Adventureland
,,,PPSA20867,,,Candle Knight
,,,PPSA20868,,,Candle Knight
,,,PPSA20869,,,Whacking Hell!
,,,PPSA20870,,,Whacking Hell!
,,,PPSA20871,,,Whacking Hell!
,,,PPSA20872,,,Whacking Hell!
,,,PPSA20873,,,Turbo Golf Racing
,,,PPSA20874,,,Turbo Golf Racing
,,,PPSA20875,,,Heaven Jump
,,,PPSA20878,,,Assault Suit Leynos 2: Saturn Tribute
,,,PPSA20879,,,IDOL MAKER VR
,,,PPSA20880,,,Beat the Beats VR
,,,PPSA20881,,,Beat the Beats VR
,,,PPSA20882,,,ANNO: Mutationem
,,,PPSA20883,,,Ufouria: The Saga 2
,,,PPSA20888,,,F1 24
,,,PPSA20890,,,Dungeon Drafters
,,,PPSA20895,,,Spellcats: Auto Card Tactics
,,,PPSA20896,,,Tarzan VR™
,,,PPSA20897,,,Tarzan VR™
,,,PPSA20898,,,Geometry Survivor
,,,PPSA20899,,,Geometry Survivor
,,,PPSA20900,,,Etera
,,,PPSA20915,,,Magical Drop VI
,,,PPSA20916,,,Magical Drop VI
