GameId	Region	GameTitle	URL	Eboot	Icon0	ParamSfo	Pic1	Snd0	Have
BLES01184	EU	Trinity: Souls of Zill O'll		games/Trinity: Souls of Zill O'll [BLES01184]/PS3_GAME/USRDIR/EBOOT.BIN	games/Trinity: Souls of Zill O'll [BLES01184]/PS3_GAME/ICON0.PNG	games/Trinity: Souls of Zill O'll [BLES01184]/PS3_GAME/PARAM.SFO	games/Trinity: Souls of Zill O'll [BLES01184]/PS3_GAME/PIC1.PNG	games/Trinity: Souls of Zill O'll [BLES01184]/PS3_GAME/SND0.AT3	0
BLUS30707	US	MX vs. ATV Alive		games/MX vs. ATV Alive [BLUS30707]/PS3_GAME/USRDIR/EBOOT.BIN	games/MX vs. ATV Alive [BLUS30707]/PS3_GAME/ICON0.PNG	games/MX vs. ATV Alive [BLUS30707]/PS3_GAME/PARAM.SFO	games/MX vs. ATV Alive [BLUS30707]/PS3_GAME/PIC1.PNG	games/MX vs. ATV Alive [BLUS30707]/PS3_GAME/SND0.AT3	0
BLES01191	EU	My Fitness Coach - Club		games/My Fitness Coach - Club [BLES01191]/PS3_GAME/USRDIR/EBOOT.BIN	games/My Fitness Coach - Club [BLES01191]/PS3_GAME/ICON0.PNG	games/My Fitness Coach - Club [BLES01191]/PS3_GAME/PARAM.SFO	games/My Fitness Coach - Club [BLES01191]/PS3_GAME/PIC1.PNG	games/My Fitness Coach - Club [BLES01191]/PS3_GAME/SND0.AT3	0
BLES01193	EU	F3ear		games/F3ear [BLES01193]/PS3_GAME/USRDIR/EBOOT.BIN	games/F3ear [BLES01193]/PS3_GAME/ICON0.PNG	games/F3ear [BLES01193]/PS3_GAME/PARAM.SFO	games/F3ear [BLES01193]/PS3_GAME/PIC1.PNG	games/F3ear [BLES01193]/PS3_GAME/SND0.AT3	0
BLES01195	EU	The Tomb Raider Trilogy		games/The Tomb Raider Trilogy [BLES01195]/PS3_GAME/USRDIR/EBOOT.BIN	games/The Tomb Raider Trilogy [BLES01195]/PS3_GAME/ICON0.PNG	games/The Tomb Raider Trilogy [BLES01195]/PS3_GAME/PARAM.SFO	games/The Tomb Raider Trilogy [BLES01195]/PS3_GAME/PIC1.PNG	games/The Tomb Raider Trilogy [BLES01195]/PS3_GAME/SND0.AT3	0
BLES01210	EU	Jonah Lomu: Rugby Challenge		games/Jonah Lomu: Rugby Challenge [BLES01210]/PS3_GAME/USRDIR/EBOOT.BIN	games/Jonah Lomu: Rugby Challenge [BLES01210]/PS3_GAME/ICON0.PNG	games/Jonah Lomu: Rugby Challenge [BLES01210]/PS3_GAME/PARAM.SFO	games/Jonah Lomu: Rugby Challenge [BLES01210]/PS3_GAME/PIC1.PNG	games/Jonah Lomu: Rugby Challenge [BLES01210]/PS3_GAME/SND0.AT3	0
BLES01211	EU	Binary Domain		games/Binary Domain [BLES01211]/PS3_GAME/USRDIR/EBOOT.BIN	games/Binary Domain [BLES01211]/PS3_GAME/ICON0.PNG	games/Binary Domain [BLES01211]/PS3_GAME/PARAM.SFO	games/Binary Domain [BLES01211]/PS3_GAME/PIC1.PNG	games/Binary Domain [BLES01211]/PS3_GAME/SND0.AT3	0
BLES01213	EU	Kung Fu Panda 2		games/Kung Fu Panda 2 [BLES01213]/PS3_GAME/USRDIR/EBOOT.BIN	games/Kung Fu Panda 2 [BLES01213]/PS3_GAME/ICON0.PNG	games/Kung Fu Panda 2 [BLES01213]/PS3_GAME/PARAM.SFO	games/Kung Fu Panda 2 [BLES01213]/PS3_GAME/PIC1.PNG	games/Kung Fu Panda 2 [BLES01213]/PS3_GAME/SND0.AT3	0
BLES01214	EU	Earth Defense Force: Insect Armageddon		games/Earth Defense Force: Insect Armageddon [BLES01214]/PS3_GAME/USRDIR/EBOOT.BIN	games/Earth Defense Force: Insect Armageddon [BLES01214]/PS3_GAME/ICON0.PNG	games/Earth Defense Force: Insect Armageddon [BLES01214]/PS3_GAME/PARAM.SFO	games/Earth Defense Force: Insect Armageddon [BLES01214]/PS3_GAME/PIC1.PNG	games/Earth Defense Force: Insect Armageddon [BLES01214]/PS3_GAME/SND0.AT3	0
BLES01215	EU	We Dare: Flirty Fun For All		games/We Dare: Flirty Fun For All [BLES01215]/PS3_GAME/USRDIR/EBOOT.BIN	games/We Dare: Flirty Fun For All [BLES01215]/PS3_GAME/ICON0.PNG	games/We Dare: Flirty Fun For All [BLES01215]/PS3_GAME/PARAM.SFO	games/We Dare: Flirty Fun For All [BLES01215]/PS3_GAME/PIC1.PNG	games/We Dare: Flirty Fun For All [BLES01215]/PS3_GAME/SND0.AT3	0
BLES01216	EU	Rocksmith		games/Rocksmith [BLES01216]/PS3_GAME/USRDIR/EBOOT.BIN	games/Rocksmith [BLES01216]/PS3_GAME/ICON0.PNG	games/Rocksmith [BLES01216]/PS3_GAME/PARAM.SFO	games/Rocksmith [BLES01216]/PS3_GAME/PIC1.PNG	games/Rocksmith [BLES01216]/PS3_GAME/SND0.AT3	0
BLES01217	EU	Hunter's Trophy		games/Hunter's Trophy [BLES01217]/PS3_GAME/USRDIR/EBOOT.BIN	games/Hunter's Trophy [BLES01217]/PS3_GAME/ICON0.PNG	games/Hunter's Trophy [BLES01217]/PS3_GAME/PARAM.SFO	games/Hunter's Trophy [BLES01217]/PS3_GAME/PIC1.PNG	games/Hunter's Trophy [BLES01217]/PS3_GAME/SND0.AT3	0
BLES01218	EU	My Body Coach 2		games/My Body Coach 2 [BLES01218]/PS3_GAME/USRDIR/EBOOT.BIN	games/My Body Coach 2 [BLES01218]/PS3_GAME/ICON0.PNG	games/My Body Coach 2 [BLES01218]/PS3_GAME/PARAM.SFO	games/My Body Coach 2 [BLES01218]/PS3_GAME/PIC1.PNG	games/My Body Coach 2 [BLES01218]/PS3_GAME/SND0.AT3	0
BLES01219	EU	The Penguins of Madagascar: Dr. Blowhole Returns Again		games/The Penguins of Madagascar: Dr. Blowhole Returns Again [BLES01219]/PS3_GAME/USRDIR/EBOOT.BIN	games/The Penguins of Madagascar: Dr. Blowhole Returns Again [BLES01219]/PS3_GAME/ICON0.PNG	games/The Penguins of Madagascar: Dr. Blowhole Returns Again [BLES01219]/PS3_GAME/PARAM.SFO	games/The Penguins of Madagascar: Dr. Blowhole Returns Again [BLES01219]/PS3_GAME/PIC1.PNG	games/The Penguins of Madagascar: Dr. Blowhole Returns Again [BLES01219]/PS3_GAME/SND0.AT3	0
BLES01221	EU	Atelier Totori: The Adventurer of Arland		games/Atelier Totori: The Adventurer of Arland [BLES01221]/PS3_GAME/USRDIR/EBOOT.BIN	games/Atelier Totori: The Adventurer of Arland [BLES01221]/PS3_GAME/ICON0.PNG	games/Atelier Totori: The Adventurer of Arland [BLES01221]/PS3_GAME/PARAM.SFO	games/Atelier Totori: The Adventurer of Arland [BLES01221]/PS3_GAME/PIC1.PNG	games/Atelier Totori: The Adventurer of Arland [BLES01221]/PS3_GAME/SND0.AT3	0
BLES01224	EU	Winter Stars		games/Winter Stars [BLES01224]/PS3_GAME/USRDIR/EBOOT.BIN	games/Winter Stars [BLES01224]/PS3_GAME/ICON0.PNG	games/Winter Stars [BLES01224]/PS3_GAME/PARAM.SFO	games/Winter Stars [BLES01224]/PS3_GAME/PIC1.PNG	games/Winter Stars [BLES01224]/PS3_GAME/SND0.AT3	0
BLES01225	EU	Disgaea 4: A Promise Unforgotten		games/Disgaea 4: A Promise Unforgotten [BLES01225]/PS3_GAME/USRDIR/EBOOT.BIN	games/Disgaea 4: A Promise Unforgotten [BLES01225]/PS3_GAME/ICON0.PNG	games/Disgaea 4: A Promise Unforgotten [BLES01225]/PS3_GAME/PARAM.SFO	games/Disgaea 4: A Promise Unforgotten [BLES01225]/PS3_GAME/PIC1.PNG	games/Disgaea 4: A Promise Unforgotten [BLES01225]/PS3_GAME/SND0.AT3	0
BLES01226	EU	SBK 2011 FIM Superbike World Championship		games/SBK 2011 FIM Superbike World Championship [BLES01226]/PS3_GAME/USRDIR/EBOOT.BIN	games/SBK 2011 FIM Superbike World Championship [BLES01226]/PS3_GAME/ICON0.PNG	games/SBK 2011 FIM Superbike World Championship [BLES01226]/PS3_GAME/PARAM.SFO	games/SBK 2011 FIM Superbike World Championship [BLES01226]/PS3_GAME/PIC1.PNG	games/SBK 2011 FIM Superbike World Championship [BLES01226]/PS3_GAME/SND0.AT3	0
BLES01227	EU	Asura's Wrath		games/Asura's Wrath [BLES01227]/PS3_GAME/USRDIR/EBOOT.BIN	games/Asura's Wrath [BLES01227]/PS3_GAME/ICON0.PNG	games/Asura's Wrath [BLES01227]/PS3_GAME/PARAM.SFO	games/Asura's Wrath [BLES01227]/PS3_GAME/PIC1.PNG	games/Asura's Wrath [BLES01227]/PS3_GAME/SND0.AT3	0
BLES01228	EU	Devil May Cry: HD Collection		games/Devil May Cry: HD Collection [BLES01228]/PS3_GAME/USRDIR/EBOOT.BIN	games/Devil May Cry: HD Collection [BLES01228]/PS3_GAME/ICON0.PNG	games/Devil May Cry: HD Collection [BLES01228]/PS3_GAME/PARAM.SFO	games/Devil May Cry: HD Collection [BLES01228]/PS3_GAME/PIC1.PNG	games/Devil May Cry: HD Collection [BLES01228]/PS3_GAME/SND0.AT3	0
NPUB31096	US	Anarchy Reigns	http://zeus.dl.playstation.net/cdn/UP0177/NPUB31096_00/zDtATKIPNgqicHZJlxuVNnVrpMHwVSfPtFOlyIrlDWlLCXXIowiyWJMwpqzGGxKK.pkg	dev_hdd0/game/NPUB31096/USRDIR/EBOOT.BIN	dev_hdd0/game/NPUB31096/ICON0.PNG	dev_hdd0/game/NPUB31096/USRDIR/PARAM.SFO	dev_hdd0/game/NPUB31096/PIC1.PNG	dev_hdd0/game/NPUB31096/USRDIR/SND0.AT3	0
BLES01231	EU	UFC: Undisputed 3		games/UFC: Undisputed 3 [BLES01231]/PS3_GAME/USRDIR/EBOOT.BIN	games/UFC: Undisputed 3 [BLES01231]/PS3_GAME/ICON0.PNG	games/UFC: Undisputed 3 [BLES01231]/PS3_GAME/PARAM.SFO	games/UFC: Undisputed 3 [BLES01231]/PS3_GAME/PIC1.PNG	games/UFC: Undisputed 3 [BLES01231]/PS3_GAME/SND0.AT3	0
BLES01233	EU	Dance on Broadway		games/Dance on Broadway [BLES01233]/PS3_GAME/USRDIR/EBOOT.BIN	games/Dance on Broadway [BLES01233]/PS3_GAME/ICON0.PNG	games/Dance on Broadway [BLES01233]/PS3_GAME/PARAM.SFO	games/Dance on Broadway [BLES01233]/PS3_GAME/PIC1.PNG	games/Dance on Broadway [BLES01233]/PS3_GAME/SND0.AT3	0
BLES01235	EU	Champion Jockey: G1 Jockey & Gallop Racer		games/Champion Jockey: G1 Jockey & Gallop Racer [BLES01235]/PS3_GAME/USRDIR/EBOOT.BIN	games/Champion Jockey: G1 Jockey & Gallop Racer [BLES01235]/PS3_GAME/ICON0.PNG	games/Champion Jockey: G1 Jockey & Gallop Racer [BLES01235]/PS3_GAME/PARAM.SFO	games/Champion Jockey: G1 Jockey & Gallop Racer [BLES01235]/PS3_GAME/PIC1.PNG	games/Champion Jockey: G1 Jockey & Gallop Racer [BLES01235]/PS3_GAME/SND0.AT3	0
BLES01237	EU	Top Gun: Hard Lock		games/Top Gun: Hard Lock [BLES01237]/PS3_GAME/USRDIR/EBOOT.BIN	games/Top Gun: Hard Lock [BLES01237]/PS3_GAME/ICON0.PNG	games/Top Gun: Hard Lock [BLES01237]/PS3_GAME/PARAM.SFO	games/Top Gun: Hard Lock [BLES01237]/PS3_GAME/PIC1.PNG	games/Top Gun: Hard Lock [BLES01237]/PS3_GAME/SND0.AT3	0
BLES01239	EU	Pirates of the Caribbean: The Video Game		games/Pirates of the Caribbean: The Video Game [BLES01239]/PS3_GAME/USRDIR/EBOOT.BIN	games/Pirates of the Caribbean: The Video Game [BLES01239]/PS3_GAME/ICON0.PNG	games/Pirates of the Caribbean: The Video Game [BLES01239]/PS3_GAME/PARAM.SFO	games/Pirates of the Caribbean: The Video Game [BLES01239]/PS3_GAME/PIC1.PNG	games/Pirates of the Caribbean: The Video Game [BLES01239]/PS3_GAME/SND0.AT3	0
BLUS30725	US	Cars 2: The Video Game		games/Cars 2: The Video Game [BLUS30725]/PS3_GAME/USRDIR/EBOOT.BIN	games/Cars 2: The Video Game [BLUS30725]/PS3_GAME/ICON0.PNG	games/Cars 2: The Video Game [BLUS30725]/PS3_GAME/PARAM.SFO	games/Cars 2: The Video Game [BLUS30725]/PS3_GAME/PIC1.PNG	games/Cars 2: The Video Game [BLUS30725]/PS3_GAME/SND0.AT3	0
BLES01241	EU	LEGO Pirates of the Caribbean: The Video Game		games/LEGO Pirates of the Caribbean: The Video Game [BLES01241]/PS3_GAME/USRDIR/EBOOT.BIN	games/LEGO Pirates of the Caribbean: The Video Game [BLES01241]/PS3_GAME/ICON0.PNG	games/LEGO Pirates of the Caribbean: The Video Game [BLES01241]/PS3_GAME/PARAM.SFO	games/LEGO Pirates of the Caribbean: The Video Game [BLES01241]/PS3_GAME/PIC1.PNG	games/LEGO Pirates of the Caribbean: The Video Game [BLES01241]/PS3_GAME/SND0.AT3	0
NPEB01792	EU	Street Fighter X Tekken	http://zeus.dl.playstation.net/cdn/EP0102/NPEB01792_00/DNbKNmGGPWlToWyLxGoEfPDdwJLrjxqapCOEMtcWaxLeNMlDrqajyxOHOoYpZqhx.pkg	dev_hdd0/game/NPEB0179/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB0179/ICON0.PNG	dev_hdd0/game/NPEB0179/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB0179/PIC1.PNG	dev_hdd0/game/NPEB0179/USRDIR/SND0.AT3	0
BLES01250	EU	SoulCalibur V		games/SoulCalibur V [BLES01250]/PS3_GAME/USRDIR/EBOOT.BIN	games/SoulCalibur V [BLES01250]/PS3_GAME/ICON0.PNG	games/SoulCalibur V [BLES01250]/PS3_GAME/PARAM.SFO	games/SoulCalibur V [BLES01250]/PS3_GAME/PIC1.PNG	games/SoulCalibur V [BLES01250]/PS3_GAME/SND0.AT3	0
BLES01251	EU	Kingdoms of Amalur: Reckoning		games/Kingdoms of Amalur: Reckoning [BLES01251]/PS3_GAME/USRDIR/EBOOT.BIN	games/Kingdoms of Amalur: Reckoning [BLES01251]/PS3_GAME/ICON0.PNG	games/Kingdoms of Amalur: Reckoning [BLES01251]/PS3_GAME/PARAM.SFO	games/Kingdoms of Amalur: Reckoning [BLES01251]/PS3_GAME/PIC1.PNG	games/Kingdoms of Amalur: Reckoning [BLES01251]/PS3_GAME/SND0.AT3	0
BLES01265	EU	Alice: Madness Returns		games/Alice: Madness Returns [BLES01265]/PS3_GAME/USRDIR/EBOOT.BIN	games/Alice: Madness Returns [BLES01265]/PS3_GAME/ICON0.PNG	games/Alice: Madness Returns [BLES01265]/PS3_GAME/PARAM.SFO	games/Alice: Madness Returns [BLES01265]/PS3_GAME/PIC1.PNG	games/Alice: Madness Returns [BLES01265]/PS3_GAME/SND0.AT3	0
BLES01266	EU	Dance! It's your Stage		games/Dance! It's your Stage [BLES01266]/PS3_GAME/USRDIR/EBOOT.BIN	games/Dance! It's your Stage [BLES01266]/PS3_GAME/ICON0.PNG	games/Dance! It's your Stage [BLES01266]/PS3_GAME/PARAM.SFO	games/Dance! It's your Stage [BLES01266]/PS3_GAME/PIC1.PNG	games/Dance! It's your Stage [BLES01266]/PS3_GAME/SND0.AT3	0
BLES01268	EU	Let's Dance with Mel B		games/Let's Dance with Mel B [BLES01268]/PS3_GAME/USRDIR/EBOOT.BIN	games/Let's Dance with Mel B [BLES01268]/PS3_GAME/ICON0.PNG	games/Let's Dance with Mel B [BLES01268]/PS3_GAME/PARAM.SFO	games/Let's Dance with Mel B [BLES01268]/PS3_GAME/PIC1.PNG	games/Let's Dance with Mel B [BLES01268]/PS3_GAME/SND0.AT3	0
BLES01269	EU	Final Fantasy XIII-2		games/Final Fantasy XIII-2 [BLES01269]/PS3_GAME/USRDIR/EBOOT.BIN	games/Final Fantasy XIII-2 [BLES01269]/PS3_GAME/ICON0.PNG	games/Final Fantasy XIII-2 [BLES01269]/PS3_GAME/PARAM.SFO	games/Final Fantasy XIII-2 [BLES01269]/PS3_GAME/PIC1.PNG	games/Final Fantasy XIII-2 [BLES01269]/PS3_GAME/SND0.AT3	0
BLUS30779	US	Skylanders Spyro's Adventure		games/Skylanders Spyro's Adventure [BLUS30779]/PS3_GAME/USRDIR/EBOOT.BIN	games/Skylanders Spyro's Adventure [BLUS30779]/PS3_GAME/ICON0.PNG	games/Skylanders Spyro's Adventure [BLUS30779]/PS3_GAME/PARAM.SFO	games/Skylanders Spyro's Adventure [BLUS30779]/PS3_GAME/PIC1.PNG	games/Skylanders Spyro's Adventure [BLUS30779]/PS3_GAME/SND0.AT3	0
BLES01270	EU	Tiger Woods PGA Tour 12: The Masters		games/Tiger Woods PGA Tour 12: The Masters [BLES01270]/PS3_GAME/USRDIR/EBOOT.BIN	games/Tiger Woods PGA Tour 12: The Masters [BLES01270]/PS3_GAME/ICON0.PNG	games/Tiger Woods PGA Tour 12: The Masters [BLES01270]/PS3_GAME/PARAM.SFO	games/Tiger Woods PGA Tour 12: The Masters [BLES01270]/PS3_GAME/PIC1.PNG	games/Tiger Woods PGA Tour 12: The Masters [BLES01270]/PS3_GAME/SND0.AT3	0
BLES01271	EU	Generator Rex : Agent of Providence		games/Generator Rex : Agent of Providence [BLES01271]/PS3_GAME/USRDIR/EBOOT.BIN	games/Generator Rex : Agent of Providence [BLES01271]/PS3_GAME/ICON0.PNG	games/Generator Rex : Agent of Providence [BLES01271]/PS3_GAME/PARAM.SFO	games/Generator Rex : Agent of Providence [BLES01271]/PS3_GAME/PIC1.PNG	games/Generator Rex : Agent of Providence [BLES01271]/PS3_GAME/SND0.AT3	0
BLES01276	EU	Shadows of the Damned		games/Shadows of the Damned [BLES01276]/PS3_GAME/USRDIR/EBOOT.BIN	games/Shadows of the Damned [BLES01276]/PS3_GAME/ICON0.PNG	games/Shadows of the Damned [BLES01276]/PS3_GAME/PARAM.SFO	games/Shadows of the Damned [BLES01276]/PS3_GAME/PIC1.PNG	games/Shadows of the Damned [BLES01276]/PS3_GAME/SND0.AT3	0
BLES01281	EU	Sniper: Ghost Warrior		games/Sniper: Ghost Warrior [BLES01281]/PS3_GAME/USRDIR/EBOOT.BIN	games/Sniper: Ghost Warrior [BLES01281]/PS3_GAME/ICON0.PNG	games/Sniper: Ghost Warrior [BLES01281]/PS3_GAME/PARAM.SFO	games/Sniper: Ghost Warrior [BLES01281]/PS3_GAME/PIC1.PNG	games/Sniper: Ghost Warrior [BLES01281]/PS3_GAME/SND0.AT3	0
BLES01286	EU	Sniper: Ghost Warrior		games/Sniper: Ghost Warrior [BLES01286]/PS3_GAME/USRDIR/EBOOT.BIN	games/Sniper: Ghost Warrior [BLES01286]/PS3_GAME/ICON0.PNG	games/Sniper: Ghost Warrior [BLES01286]/PS3_GAME/PARAM.SFO	games/Sniper: Ghost Warrior [BLES01286]/PS3_GAME/PIC1.PNG	games/Sniper: Ghost Warrior [BLES01286]/PS3_GAME/SND0.AT3	0
BLUS30724	US	Colin McRae: DiRT 3		games/Colin McRae: DiRT 3 [BLUS30724]/PS3_GAME/USRDIR/EBOOT.BIN	games/Colin McRae: DiRT 3 [BLUS30724]/PS3_GAME/ICON0.PNG	games/Colin McRae: DiRT 3 [BLUS30724]/PS3_GAME/PARAM.SFO	games/Colin McRae: DiRT 3 [BLUS30724]/PS3_GAME/PIC1.PNG	games/Colin McRae: DiRT 3 [BLUS30724]/PS3_GAME/SND0.AT3	0
BLES01288	EU	Resident Evil : Operation Raccoon City		games/Resident Evil : Operation Raccoon City [BLES01288]/PS3_GAME/USRDIR/EBOOT.BIN	games/Resident Evil : Operation Raccoon City [BLES01288]/PS3_GAME/ICON0.PNG	games/Resident Evil : Operation Raccoon City [BLES01288]/PS3_GAME/PARAM.SFO	games/Resident Evil : Operation Raccoon City [BLES01288]/PS3_GAME/PIC1.PNG	games/Resident Evil : Operation Raccoon City [BLES01288]/PS3_GAME/SND0.AT3	0
BLES01292	EU	Golden Eye 007: Reloaded		games/Golden Eye 007: Reloaded [BLES0129]/PS3_GAME/USRDIR/EBOOT.BIN	games/Golden Eye 007: Reloaded [BLES0129]/PS3_GAME/ICON0.PNG	games/Golden Eye 007: Reloaded [BLES0129]/PS3_GAME/PARAM.SFO	games/Golden Eye 007: Reloaded [BLES0129]/PS3_GAME/PIC1.PNG	games/Golden Eye 007: Reloaded [BLES0129]/PS3_GAME/SND0.AT3	0
BLES01290	EU	Sniper Elite V2		games/Sniper Elite V2 [BLES01290]/PS3_GAME/USRDIR/EBOOT.BIN	games/Sniper Elite V2 [BLES01290]/PS3_GAME/ICON0.PNG	games/Sniper Elite V2 [BLES01290]/PS3_GAME/PARAM.SFO	games/Sniper Elite V2 [BLES01290]/PS3_GAME/PIC1.PNG	games/Sniper Elite V2 [BLES01290]/PS3_GAME/SND0.AT3	0
BLES01291	EU	Spider-Man: Edge of Time		games/Spider-Man: Edge of Time [BLES01291]/PS3_GAME/USRDIR/EBOOT.BIN	games/Spider-Man: Edge of Time [BLES01291]/PS3_GAME/ICON0.PNG	games/Spider-Man: Edge of Time [BLES01291]/PS3_GAME/PARAM.SFO	games/Spider-Man: Edge of Time [BLES01291]/PS3_GAME/PIC1.PNG	games/Spider-Man: Edge of Time [BLES01291]/PS3_GAME/SND0.AT3	0
BLES01294	EU	Red Dead Redemption: Game of the Year Edition		games/Red Dead Redemption: Game of the Year Edition [BLES01294]/PS3_GAME/USRDIR/EBOOT.BIN	games/Red Dead Redemption: Game of the Year Edition [BLES01294]/PS3_GAME/ICON0.PNG	games/Red Dead Redemption: Game of the Year Edition [BLES01294]/PS3_GAME/PARAM.SFO	games/Red Dead Redemption: Game of the Year Edition [BLES01294]/PS3_GAME/PIC1.PNG	games/Red Dead Redemption: Game of the Year Edition [BLES01294]/PS3_GAME/SND0.AT3	0
BLES01295	EU	Arcana Heart 3		games/Arcana Heart 3 [BLES01295]/PS3_GAME/USRDIR/EBOOT.BIN	games/Arcana Heart 3 [BLES01295]/PS3_GAME/ICON0.PNG	games/Arcana Heart 3 [BLES01295]/PS3_GAME/PARAM.SFO	games/Arcana Heart 3 [BLES01295]/PS3_GAME/PIC1.PNG	games/Arcana Heart 3 [BLES01295]/PS3_GAME/SND0.AT3	0
BLES01296	EU	Le Tour de France		games/Le Tour de France [BLES01296]/PS3_GAME/USRDIR/EBOOT.BIN	games/Le Tour de France [BLES01296]/PS3_GAME/ICON0.PNG	games/Le Tour de France [BLES01296]/PS3_GAME/PARAM.SFO	games/Le Tour de France [BLES01296]/PS3_GAME/PIC1.PNG	games/Le Tour de France [BLES01296]/PS3_GAME/SND0.AT3	0
BLES01298	EU	Need for Speed: The Run		games/Need for Speed: The Run [BLES01298]/PS3_GAME/USRDIR/EBOOT.BIN	games/Need for Speed: The Run [BLES01298]/PS3_GAME/ICON0.PNG	games/Need for Speed: The Run [BLES01298]/PS3_GAME/PARAM.SFO	games/Need for Speed: The Run [BLES01298]/PS3_GAME/PIC1.PNG	games/Need for Speed: The Run [BLES01298]/PS3_GAME/SND0.AT3	0
BLES01299	EU	The Cursed Crusade		games/The Cursed Crusade [BLES01299]/PS3_GAME/USRDIR/EBOOT.BIN	games/The Cursed Crusade [BLES01299]/PS3_GAME/ICON0.PNG	games/The Cursed Crusade [BLES01299]/PS3_GAME/PARAM.SFO	games/The Cursed Crusade [BLES01299]/PS3_GAME/PIC1.PNG	games/The Cursed Crusade [BLES01299]/PS3_GAME/SND0.AT3	0
BLES01302	EU	Dead Rising 2 : Off The Record		games/Dead Rising 2 : Off The Record [BLES0130]/PS3_GAME/USRDIR/EBOOT.BIN	games/Dead Rising 2 : Off The Record [BLES0130]/PS3_GAME/ICON0.PNG	games/Dead Rising 2 : Off The Record [BLES0130]/PS3_GAME/PARAM.SFO	games/Dead Rising 2 : Off The Record [BLES0130]/PS3_GAME/PIC1.PNG	games/Dead Rising 2 : Off The Record [BLES0130]/PS3_GAME/SND0.AT3	0
BLES01301	EU	Dynasty Warriors: Gundam 3		games/Dynasty Warriors: Gundam 3 [BLES01301]/PS3_GAME/USRDIR/EBOOT.BIN	games/Dynasty Warriors: Gundam 3 [BLES01301]/PS3_GAME/ICON0.PNG	games/Dynasty Warriors: Gundam 3 [BLES01301]/PS3_GAME/PARAM.SFO	games/Dynasty Warriors: Gundam 3 [BLES01301]/PS3_GAME/PIC1.PNG	games/Dynasty Warriors: Gundam 3 [BLES01301]/PS3_GAME/SND0.AT3	0
BLES01304	EU	Brink		games/Brink [BLES01304]/PS3_GAME/USRDIR/EBOOT.BIN	games/Brink [BLES01304]/PS3_GAME/ICON0.PNG	games/Brink [BLES01304]/PS3_GAME/PARAM.SFO	games/Brink [BLES01304]/PS3_GAME/PIC1.PNG	games/Brink [BLES01304]/PS3_GAME/SND0.AT3	0
BLES01305	EU	Agarest: Generations of War Zero		games/Agarest: Generations of War Zero [BLES01305]/PS3_GAME/USRDIR/EBOOT.BIN	games/Agarest: Generations of War Zero [BLES01305]/PS3_GAME/ICON0.PNG	games/Agarest: Generations of War Zero [BLES01305]/PS3_GAME/PARAM.SFO	games/Agarest: Generations of War Zero [BLES01305]/PS3_GAME/PIC1.PNG	games/Agarest: Generations of War Zero [BLES01305]/PS3_GAME/SND0.AT3	0
BLES01306	EU	The Adventures of Tintin: The Secret of the Unicorn		games/The Adventures of Tintin: The Secret of the Unicorn [BLES01306]/PS3_GAME/USRDIR/EBOOT.BIN	games/The Adventures of Tintin: The Secret of the Unicorn [BLES01306]/PS3_GAME/ICON0.PNG	games/The Adventures of Tintin: The Secret of the Unicorn [BLES01306]/PS3_GAME/PARAM.SFO	games/The Adventures of Tintin: The Secret of the Unicorn [BLES01306]/PS3_GAME/PIC1.PNG	games/The Adventures of Tintin: The Secret of the Unicorn [BLES01306]/PS3_GAME/SND0.AT3	0
BLES01307	EU	Harry Potter and the Deathly Hallows - Part 2		games/Harry Potter and the Deathly Hallows - Part 2 [BLES01307]/PS3_GAME/USRDIR/EBOOT.BIN	games/Harry Potter and the Deathly Hallows - Part 2 [BLES01307]/PS3_GAME/ICON0.PNG	games/Harry Potter and the Deathly Hallows - Part 2 [BLES01307]/PS3_GAME/PARAM.SFO	games/Harry Potter and the Deathly Hallows - Part 2 [BLES01307]/PS3_GAME/PIC1.PNG	games/Harry Potter and the Deathly Hallows - Part 2 [BLES01307]/PS3_GAME/SND0.AT3	0
BLES01308	EU	Puss in Boots		games/Puss in Boots [BLES01308]/PS3_GAME/USRDIR/EBOOT.BIN	games/Puss in Boots [BLES01308]/PS3_GAME/ICON0.PNG	games/Puss in Boots [BLES01308]/PS3_GAME/PARAM.SFO	games/Puss in Boots [BLES01308]/PS3_GAME/PIC1.PNG	games/Puss in Boots [BLES01308]/PS3_GAME/SND0.AT3	0
BLES01309	EU	Hunted: The Demond`s Forge		games/Hunted: The Demond`s Forge [BLES01309]/PS3_GAME/USRDIR/EBOOT.BIN	games/Hunted: The Demond`s Forge [BLES01309]/PS3_GAME/ICON0.PNG	games/Hunted: The Demond`s Forge [BLES01309]/PS3_GAME/PARAM.SFO	games/Hunted: The Demond`s Forge [BLES01309]/PS3_GAME/PIC1.PNG	games/Hunted: The Demond`s Forge [BLES01309]/PS3_GAME/SND0.AT3	0
BLES01310	EU	Hunted: The Demon's Forge		games/Hunted: The Demon's Forge [BLES01310]/PS3_GAME/USRDIR/EBOOT.BIN	games/Hunted: The Demon's Forge [BLES01310]/PS3_GAME/ICON0.PNG	games/Hunted: The Demon's Forge [BLES01310]/PS3_GAME/PARAM.SFO	games/Hunted: The Demon's Forge [BLES01310]/PS3_GAME/PIC1.PNG	games/Hunted: The Demon's Forge [BLES01310]/PS3_GAME/SND0.AT3	0
