type,title_id,game_title,region,update,license,url,content_id
CARD,PCSG01008,Marginal #4: Road to Galaxy,JP,1.01,KO5ifR1dQ+d7BQDtN4TYYgh0EMh+X3eTIH9HlxB/d0cfx4hIA3z+u7LLP0c5bLb4qvhDt0S2bng7GuODGwAAiTEVaQAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01008/PCSG01008_T0/72a23722b63b1156/JP0031-PCSG01008_00-MG4ROADTOGALAXY0-A0101-V0100-68482d6d1b1ce9840a3c5600e52009f21ecc7bf9-PE.pkg,JP0031-PCSG01008_00-MG4ROADTOGALAXY0-A0101-V0100
CARD,PCSG01011,Utsusemi no Meguri,JP,1.01,KO5ifR1dQ+d7BRgaGltAbDE0MDQE2e/rGAKETp5QO43w+e8u35dbamLLpN+ILzvL+v70/dEYH9wAAKv7FPUA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01011/PCSG01011_T0/2d6d4c2523b0c6ae/JP1138-PCSG01011_00-MATATABI00000002-A0101-V0100-a2dfb9858350ca29a4c8e6cc1461d0ceef738eb0-PE.pkg,JP1138-PCSG01011_00-MATATABI00000002-A0101-V0100
CARD,PCSG01013,Gun Gun Pixies,JP,1.02,KO5ifR1dQ+d7BQDtN4TYYmhgaAyy3z3UD4gCPCM8XYNBluLzn9f1qOvyP03V3W2qtTf8PfpkNMYHNwAA5pkVCgAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01013/PCSG01013_T7/86d618213d4edb78/JP0031-PCSG01013_00-GUNGUNPIXIES0000-A0102-V0100-d19edd82ff7c10538e5b7501a00c047e02c5b93e-PE.pkg,JP0031-PCSG01013_00-GUNGUNPIXIES0000-A0102-V0100
CARD,PCSG01015,Tokeijikake no Ley Line: Kagerou ni Samayou Majo,JP,1.02,KO5ifR1dQ+d7BRiYm5hBbDE0MDQF2e/jGunj6efq7ejuGuQfCjQDD8i91rxiLh932n5+56BPyeeuj8b44AYAmFUU1QAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01015/PCSG01015_T3/89f6244c0bb79efb/JP0746-PCSG01015_00-LEYLINEKAGEROU00-A0102-V0100-677641675de8825302c401ed1a0fece37bccd2e5-PE.pkg,JP0746-PCSG01015_00-LEYLINEKAGEROU00-A0102-V0100
CARD,PCSG01016,Accel World vs. Sword Art Online: Millennium Twilight,JP,2.03,KO5ifR1dQ+d7BYBcArHF0MDQDGx/eFhwsKO/bwjUUnz+u/sxaEKGZ9tO+Vs64kaOi81HY3xwAwCXqROj,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01016/PCSG01016_T9/65d20f8b3a4416be/JP0700-PCSG01016_00-AWVSSAOMT0000000-A0203-V0100-a5c18257cdc331317c00786a0134be31fa6b2aec-PE.pkg,JP0700-PCSG01016_00-AWVSSAOMT0000000-A0203-V0100
CARD,PCSG01018,Musou Stars,JP,1.03,KO5ifR1dQ+d7BRgYGphBbDE0MLQA2R8c4hjk7ujrCpQDA3z+mzRtSn7E1ektzb/s/7itXCUwGuODGwAASpEVSQAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01018/PCSG01018_T2/8ea9ebcabfcda6eb/JP0106-PCSG01018_00-STARGAMEJP000000-A0103-V0100-cae1ff23dc213a6d65cdbfa020d143e252fddcc8-PE.pkg,JP0106-PCSG01018_00-STARGAMEJP000000-A0103-V0100
CARD,PCSG01024,Hanasaki Work Spring,JP,1.01,KO5ifR1dQ+d7BRiYmxhCbDE0MDIB2e/h6OcY7OjtCbMUn/8OL/4Sl8tgvIVV6LCK+Mr1JqMxPrgBADGrEtYA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01024/PCSG01024_T0/61cf8bc255fdde83/JP0741-PCSG01024_00-HANASAKI00000000-A0101-V0100-687edb0baa70ae1c90b7e2cce1188aab8e0656df-PE.pkg,JP0741-PCSG01024_00-HANASAKI00000000-A0101-V0100
PSN,PCSG01026,Eiyuu Densetsu: Akatsuki no Kiseki,JP,1.01,KO5ifR1dQ+d7BRgYGRlDbDE0MDID2W+ACgzx+U8g48yDierJufs6bdL2cHV0j8b44AYABVUS1QAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01026/PCSG01026_T0/885fe2580093916e/JP0223-PCSG01026_00-0000000000000001-A0101-V0100-c65c7c9f3cc8666d50ff85d29f8dd77edd49eb00-PE.pkg,JP0223-PCSG01026_00-0000000000000001-A0101-V0100
PSN,PCSG01027,Gundemoniums,JP,1.05,KO5ifR1dQ+d7BQBdYgKxxdDAyBxkv3uon4urr7+fZ6hvcERAcBg+/33vT2pfoOX2hEu8YFrxY9HLozE+uAEAJ3wVHwAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01027/PCSG01027_T5/c0c5ffc96e8b12b7/JP0704-PCSG01027_00-GUNDEMONIUMSXPSV-A0105-V0100-f5e6e27f33112186c45d239e1593427973ad9787-PE.pkg,JP0704-PCSG01027_00-GUNDEMONIUMSXPSV-A0105-V0100
CARD,PCSG01028,Kono Subarashii Sekai ni Shukufuku o! Kono Yokubukai Game ni Shinpan o!,JP,1.01,KO5ifR1dQ+d7BRiYm5hCbDE0MLIA2e/t7+cfHOrk6O7o6xoQHGaAz3/7j7lFSjcdnXFk0eFDRfyHhUdjfHADALABFXYA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01028/PCSG01028_T0/87718baf04ca128f/JP0745-PCSG01028_00-KONOSUBAGAMEPSV0-A0101-V0100-33439895058a1f004b0f0943d73b8f1f8064de12-PE.pkg,JP0745-PCSG01028_00-KONOSUBAGAMEPSV0-A0101-V0100
CARD,PCSG01030,Persona 5: Dancing Star Night,JP,1.03,KO5ifR1dQ+d7BYCshdhiCHQJyP4A16Bgfz9HUxeopfj8p2obfTv3/lrTW9l3395+NzVwNMYHNwAAArEVxAAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01030/PCSG01030_T4/960880bd4a08eaa0/JP0005-PCSG01030_00-PERSONA5D0000000-A0103-V0100-bf1633992c1512dab568df68ef3e7eb328130a02-PE.pkg,JP0005-PCSG01030_00-PERSONA5D0000000-A0103-V0100
CARD,PCSG01031,Persona 3: Dancing Moon Night,JP,1.03,KO5ifR1dQ+d7BYCshdhiaGBsCLI/wDUo2N/P0dgFaik+/5X5psUc/tJd9vz56+8XdHhmjsb44AYAGEkVzQAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01031/PCSG01031_T4/9ecc4d263b76b2e1/JP0005-PCSG01031_00-PERSONA3D0000000-A0103-V0100-f1c4dcf421cd25a1fa7cf9eecc7242d89c4ba42c-PE.pkg,JP0005-PCSG01031_00-PERSONA3D0000000-A0103-V0100
CARD,PCSG01034,Sengoku Hime 7: Sen'un Tsuranuku Guren no Ishi,JP,1.01,KO5ifR1dQ+d7BRgYWxpDbDE0MDYB2R/s6ufu7x0KdqGBY0AAPv9dc5hxIkXGY9Ll1a7TTaUnqYzG+OAGAMhKE8EA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01034/PCSG01034_T0/c1f076d3ebde89a4/JP0393-PCSG01034_00-SENGOKU700000APP-A0101-V0100-417ede78f562326d7331edbdff5ad9af7b6557aa-PE.pkg,JP0393-PCSG01034_00-SENGOKU700000APP-A0101-V0100
CARD,PCSG01038,"Shinobi, Koi Utsutsu: Kanmitsu Hana Emaki",JP,1.02,KO5ifR1dQ+d7BQDtN4TYYmhgbAGy38/Tz9vf09vRz9czJDgUaAYeICfDzZgyaUGSU2L8ue9vDswbjfHBDQCinBRJ,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01038/PCSG01038_T2/b502ff3aa92f9c45/JP0031-PCSG01038_00-NINKOIKANMITSU00-A0102-V0100-a4e30dc28d1171b23659698ef8aaf77fb1db4843-PE.pkg,JP0031-PCSG01038_00-NINKOIKANMITSU00-A0102-V0100
PSN,PCSG01045,Jikkyou Powerful Pro Yakyuu Championship 2017,JP,1.03,KO5ifR1dQ+d7BRgYQkx1BzJMTEH2BziGOzp7OPoCpcyBZhji899Pxn3Hw1d5MwRzCFfa9ry6OBrjgxsAAHBGE5UA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01045/PCSG01045_T2/0fe09df329eb3a01/JP0101-PCSG01045_00-PAWACHAMP017B001-A0103-V0100-963b02b74478828620827572864d25d18d13600d-PE.pkg,JP0101-PCSG01045_00-PAWACHAMP017B001-A0103-V0100
CARD,PCSG01062,Steam Prison: Nanatsu no Bitoku,JP,1.01,KO5ifR1dQ+d7BRiYm5hBbDE0MDMC2R8c4uroGxDkGezvB7YUn/8O7D7goVyxcvly340K+lsc/4/G+OAGAO8eFQsA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01062/PCSG01062_T0/cfb70ff885f48c00/JP0746-PCSG01062_00-STEAMPRISON00000-A0101-V0100-55d15dfa34ed32499b88812f007cdb3c6470515e-PE.pkg,JP0746-PCSG01062_00-STEAMPRISON00000-A0101-V0100
PSN,PCSG01071,Photon3,JP,1.02,KO5ifR1dQ+d7BRgamltCbDE0MDcE2R/g4R/i7+cc6uQKsRSf/7xK65NezP73z+5gj8DJ9knPRmN8cAMAiXcWCgAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01071/PCSG01071_T0/e0f65cf4e2352587/JP1179-PCSG01071_00-PHOTONCUBE000000-A0102-V0100-155d096e2a34a5b6919a89740df310b57f218ac0-PE.pkg,JP1179-PCSG01071_00-PHOTONCUBE000000-A0102-V0100
CARD,PCSG01072,VA-11 Hall-A,JP,1.01,KO5ifR1dQ+d7BRgYGkFtMTQwNwLZH+bo4+Ho4+MYEBzmGeLoFYDPf2kvzyZ552a6TvgqfvOvyw+W0Rgf3AAADjsVsQAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01072/PCSG01072_T1/09ec705f8a334b63/JP0122-PCSG01072_00-VALHALLAPSVITAJP-A0101-V0102-ff8ac78f4a4b90fb9a4392795135f2e74d608caf-PE.pkg,JP0122-PCSG01072_00-VALHALLAPSVITAJP-A0101-V0102
CARD,PCSG01073,Gintama Ranbu,JP,1.06,KO5ifR1dQ+d7BYBcArHF0MDcGGS/u6dfiKOvo59ruKNziKe/Hz7/mc+d9vnn4ue89wIr41L/zNUdjfHBDQDgsxYv,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01073/PCSG01073_T8/2ee2243351142f93/JP0700-PCSG01073_00-GINTAMANEWACTION-A0106-V0100-cb316c2a22638670a72a36cd128d60781433be5b-PE.pkg,JP0700-PCSG01073_00-GINTAMANEWACTION-A0106-V0100
CARD,PCSG01074,Gintama Ranbu (AV Edition - Anime Sound & Voice Edition),JP,1.06,KO5ifR1dQ+d7BYBcArHF0MDcBGS/u6dfiKOvo59ruKNziKe/Hz7/zffx5WJTWPKm5es3XTP9qe9HY3xwAwAkLBSP,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01074/PCSG01074_T7/4c7597857d55d36f/JP0700-PCSG01074_00-GINTAMANEWACTION-A0106-V0100-413684dfe61b45eba817aa8a8645d4143e8c10c3-PE.pkg,JP0700-PCSG01074_00-GINTAMANEWACTION-A0106-V0100
CARD,PCSG01076,Oretachi no Sekai wa Shimatteiru,JP,1.02,KO5ifR1dQ+d7BQDtt4TYYmhgbgay3yvUxd3V19UvJNg1zNUPaAYeMEst6677usvf7m09vkl1YoL3aIwPbgAAzQkWJgAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01076/PCSG01076_T5/fc75d9cd9e07ffaf/JP0039-PCSG01076_00-JUDGEMENTSEVEN00-A0102-V0100-ebef65f25a2c29c252aa169bc321caa62f7a2b40-PE.pkg,JP0039-PCSG01076_00-JUDGEMENTSEVEN00-A0102-V0100
CARD,PCSG01079,Utawarerumono: Chiriyukusha e no Komoriuta,JP,1.02,KO5ifR1dQ+d7BRiYmxlCbDE0MLcE2R8a4hjuGOQaFOrr7+cPMgMPuPzGeI6B6e1na/KmnnIKj347GuODGwAApL4WDAAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01079/PCSG01079_T2/4526d15558eaaad4/JP0761-PCSG01079_00-UTAWARERUMONO000-A0102-V0100-5fc6cb46510a0c849ef44c2e8874efdf9255fd9f-PE.pkg,JP0761-PCSG01079_00-UTAWARERUMONO000-A0102-V0100
CARD,PCSG01080,Shin Yomawari,JP,1.06,KO5ifR1dQ+d7BQBtNoHYYmhgAbY/2MPTL9Lf1zHcMcgTZCc+//3pzCjhuTPNoOd+5Zl9BxQvjcb44AYAbb8V8wAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01080/PCSG01080_T7/9861a88411396363/JP0404-PCSG01080_00-SHINYOMAWARI0001-A0106-V0100-2cd57cd835ae1012c254671f8fb6292ef44eeede-PE.pkg,JP0404-PCSG01080_00-SHINYOMAWARI0001-A0106-V0100
CARD,PCSG01086,Amaekata wa Kanojo Nari ni.,JP,1.01,KO5ifR1dQ+d7BRiYmxhCbDE0sDAD2+/r6OcY5BkFA/j891fzzq6r4h3iQexuSe7Jkq9GY3xwAwA9rBSJ,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01086/PCSG01086_T0/5d82569cf5ac2611/JP0741-PCSG01086_00-AMANARIZZZZZZZZZ-A0101-V0100-2cd58c37e46d12855763bef68b7b6d78aa13cb5f-PE.pkg,JP0741-PCSG01086_00-AMANARIZZZZZZZZZ-A0101-V0100
CARD,PCSG01089,Toaru Majutsu no Virtual-On,JP,1.04,KO5ifR1dQ+d7BRgYmptDbDE0sLAE2R/mH2EEFPX0c3GNAFmKz38deYp7zp+uEGRyVeJ0sUg2HY3xwQ0Axy4R8gAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01089/PCSG01089_T4/674ed0759e480b4e/JP0177-PCSG01089_00-VOX2017INDEX0000-A0104-V0100-5f48e96d2fca61735d10122dd07be2d366826d8a-PE.pkg,JP0177-PCSG01089_00-VOX2017INDEX0000-A0104-V0100
CARD,PCSG01091,Fate/Extella Link,JP,1.08,KO5ifR1dQ+d7BQAtNYfYYmhgaQiy380xxNU1IsTVx8fRx9PPOxif/xoPP7wjsV0m+Pa3nInHL63iH43xwQ0AYWUWfAAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01091/PCSG01091_T7/8b11bec584528d3a/JP0507-PCSG01091_00-FATEEXTELLALINKS-A0108-V0100-5691318bd9f6acb2cafd65ae91780952c99d27cd-PE.pkg,JP0507-PCSG01091_00-FATEEXTELLALINKS-A0108-V0100
PSN,PCSG01093,Kono Suba: Attack of the Destroyer,JP,1.01,KO5ifR1dQ+d7BRiYm5hCbDE0sDQG2e/t7+cfHOrkGOzh7x8SEByGz3/P382Msq+pP7zhwP0XCrOERyN8kAMA4fUWJAAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01093/PCSG01093_T1/5e97aaeaf558bcf1/JP0745-PCSG01093_00-KONOSUBASHOOTPSV-A0101-V0100-f467a7b8331258c52128300d1f92f97fa68539b4-PE.pkg,JP0745-PCSG01093_00-KONOSUBASHOOTPSV-A0101-V0100
CARD,PCSG01094,IDOLiSH7 Twelve Fantasia!,JP,1.02,KO5ifR1dQ+d7BYBcArHF0MDSBGS/p4u/j2ewh7mBY0AAyE58/vu7KzXYKnzj6ic5hZ9SXJL5R2N8cAMAR0MUqQAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01094/PCSG01094_T1/a70f584ed4e3c119/JP0700-PCSG01094_00-IDOLISH70APP0001-A0102-V0100-b8fd20c20c35b2f2e388b25481ee8f38e837291a-PE.pkg,JP0700-PCSG01094_00-IDOLISH70APP0001-A0102-V0100
CARD,PCSG01100,Doukoku Soshite... Remastered,JP,1.02,KO5ifR1dQ+d7BQCdArXF0NAAbL+Lf6i3v3dosH+wh2eIq4EhPv/1txteX/xT0LJuv5Ktms2R2NEYH9wAAIFZFCYA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01100/PCSG01100_T2/065132572ab9d7c0/JP0072-PCSG01100_00-DOUKOKUSOSHITE01-A0102-V0100-ed2fe0410c7b184351bba03cf1f87c848d51c949-PE.pkg,JP0072-PCSG01100_00-DOUKOKUSOSHITE01-A0102-V0100
PSN,PCSG01101,Samurai Spirits Zero Special,JP,1.02,,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01101/PCSG01101_T8/6ce0b8b59e76b063/JP0576-PCSG01101_00-SSVS000000000PSV-A0102-V0100-24ebfe591f21bf85f35c9c4ae0bfceecebd3389c-PE.pkg,JP0576-PCSG01101_00-SSVS000000000PSV-A0102-V0100
CARD,PCSG01102,Shingeki no Kyojin 2,JP,1.05,KO5ifR1dQ+d7BRgYGphBbDE0NDAC2x9i5BXg4eLi7ugLssoAn/+W1TTPOF4n4SEgUOnypFimYjTGBzcAAKQsExYA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01102/PCSG01102_T7/8e137ac19e21360b/JP0106-PCSG01102_00-AT2JPHDDGAME0000-A0105-V0100-93b743eb003505a1a70d3890474ec25daf3f6f6e-PE.pkg,JP0106-PCSG01102_00-AT2JPHDDGAME0000-A0105-V0100
CARD,PCSG01103,Tokyo Clanpool,JP,1.03,KO5ifR1dQ+d7BQDtN4TYYmhoYAyyP8TfO9Lf2cfRL8Df3wdkBh7A/Nvh19K5ikeb085tXbK5Tmo0xgc3AADcbBWY,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01103/PCSG01103_T2/c4202854d3a85b44/JP0031-PCSG01103_00-TOKYOCLANPOOL000-A0103-V0100-1d2e3d1241a10371d326316bbf5d80a49103cda8-PE.pkg,JP0031-PCSG01103_00-TOKYOCLANPOOL000-A0103-V0100
CARD,PCSG01104,Sengo Muramasa DX: Guren no Kettou,JP,1.03,KO5ifR1dQ+d7BRgYWxpDbDE0NDAB2R/s6ufu7xIBtxSf/5z+i9Zs9725eemPxt496aZVozE+uAEA4u4VEgAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01104/PCSG01104_T3/eb55c009e722d413/JP0393-PCSG01104_00-SENGODX000000000-A0103-V0100-1097ab10597c7d96659bff39c85ef4c7ebbf71c9-PE.pkg,JP0393-PCSG01104_00-SENGODX000000000-A0103-V0100
CARD,PCSG01107,Nora to Koujo to Noraneko Heart,JP,1.01,KO5ifR1dQ+d7BRiYmlhCbDE0NDAH2e/nH+QY5hniCLERaAYeYDfVrfHsj9yL7dG7+POr9pWNxvjgBgBYxBS7,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01107/PCSG01107_T0/eb2d0d9be96700e2/JP0549-PCSG01107_00-NORAVITA00000100-A0101-V0100-dc4bdda88690035acf69e161c56dddcea9275b27-PE.pkg,JP0549-PCSG01107_00-NORAVITA00000100-A0101-V0100
PSN,PCSG01109,Onigiri,JP,1.01,KO5ifR1dQ+d7BRgYGlpAbDE0NLAE2W+ACgzx+S/psWasxadz+aEbdpRv2mnFNxrjgxsAACwnE4UA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01109/PCSG01109_T0/504558cfe827fab0/JP0118-PCSG01109_00-0000000000000001-A0101-V0100-d62c1310b0b1df955797ef28ed99eaa72e12e1a9-PE.pkg,JP0118-PCSG01109_00-0000000000000001-A0101-V0100
PSN,PCSG01112,Undertale,JP,1.08,KO5ifR1dQ+d7BRgYGZpCbDE0NDQC2R/iBrEsIDgMKG1hgs9/vTtUmKY1tX0oPlmnKJfeXDQa44MbAAB0YhOa,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01112/PCSG01112_T8/a94f43f8ab528848/JP0215-PCSG01112_00-TF000000PSVJP084-A0108-V0100-8518ef6de2050b9b8a2b1e322a178599452e1f2e-PE.pkg,JP0215-PCSG01112_00-TF000000PSVJP084-A0108-V0100
CARD,PCSG01113,Zanki Zero,JP,1.05,KO5ifR1dQ+d7BRgYm5lCbDE0NDQG2R/l6OftGeUa5B/mGQIyC5//bhzWVHyhuMr66JKuF73hmzeNxvjgBgBXSRXi,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01113/PCSG01113_T4/db264d9fddf8645b/JP0365-PCSG01113_00-ZANKIZEROVITA000-A0105-V0100-e39efca1550b3d9ae1e4774e96ffbdf2965106f6-PE.pkg,JP0365-PCSG01113_00-ZANKIZEROVITA000-A0105-V0100
CARD,PCSG01114,WorldEnd Syndrome,JP,1.01,KO5ifR1dQ+d7BQDtN4PYYmhoaAKyP9w12N3R1xViIcgMPOCyOWelyE+tp2a+6RevWm+0GI3xwQ0AOwETfAAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01114/PCSG01114_T0/29a1afba56874533/JP0036-PCSG01114_00-WESGAME000001000-A0101-V0100-7840d72129d4a708736fd03fd971c75d08e9bc77-PE.pkg,JP0036-PCSG01114_00-WESGAME000001000-A0101-V0100
CARD,PCSG01115,Vitamin X Destination,JP,1.01,KO5ifR1dQ+d7BRgYm5lDbDE0NDQF2R/mGeLo6+kX4eIaHOLp5xiCz39d2xZv/eW1j6v4ykwTn8vmEqMxPrgBAJbdFWAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01115/PCSG01115_T0/0f39391b641dc9a1/JP0367-PCSG01115_00-VITAMINXDESTINAT-A0101-V0100-e568489d0fc17a84c6517f6b09356f5241f7ed80-PE.pkg,JP0367-PCSG01115_00-VITAMINXDESTINAT-A0101-V0100
CARD,PCSG01116,Atelier Lydie & Soeur: Fushigi na Kaiga no Renkinjutsu Samurai,JP,1.06,KO5ifR1dQ+d7BRgYGphBbDE0NDQD2e8T6eLpGhwKtMbXMTjENQif/xqL7rSve3pE4Uj008cZZyq2j8b44AYAR7gXDQAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01116/PCSG01116_T8/e58da96fa1bd58ca/JP0106-PCSG01116_00-LYDIESUE00MASTER-A0106-V0100-33f89abfe419c8a98f6b2f821006a4ce432aa38f-PE.pkg,JP0106-PCSG01116_00-LYDIESUE00MASTER-A0106-V0100
PSN,PCSG01117,Goetia: Sen no Majin to Mugen no Tou,JP,1.01,KO5ifR1dQ+d7BRhbmptAbDE0NDQH2W+ACgzx+c93XhRf6PdFX2R8yj05bh2wHo3xwQ0AzrMSsgAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01117/PCSG01117_T1/e6fbb4fa8992d6a4/JP3974-PCSG01117_00-0000000000000001-A0101-V0100-4685d7ecc2196c1b647300d94d8ce0e5dcc5fc34-PE.pkg,JP3974-PCSG01117_00-0000000000000001-A0101-V0100
CARD,PCSG01119,Digimon Story Cyber Sleuth: Hacker's Memory,JP,1.05,KO5ifR1dQ+d7BYBcArHF0NDQEmS/S7CHo7O3a1Cwr6uvf1CkIT7/Nf1cVN923fSQqvJMzqdrnnqOxvjgBgD4ihWk,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01119/PCSG01119_T6/4f6b67900e0c3b99/JP0700-PCSG01119_00-DSHACKERSMEMORY1-A0105-V0100-7d67a2cef9aea5e2437ffc669ca661ca21a28acb-PE.pkg,JP0700-PCSG01119_00-DSHACKERSMEMORY1-A0105-V0100
CARD,PCSG01120,Yoshiwara Higanbana Kuon no Chigiri,JP,1.01,KO5ifR1dQ+d7BRiYmlhAbDE0NALbb4AG8PmvrDt28p1rTNOXn/R7caVtYtpojA9uAAD6gxSe,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01120/PCSG01120_T0/87fa487b17e24ac7/JP0548-PCSG01120_00-0000000000000000-A0101-V0100-4d595009956bfde2845fc36f5c8372a7fe57e534-PE.pkg,JP0548-PCSG01120_00-0000000000000000-A0101-V0100
CARD,PCSG01121,Seiken Densetsu 2: Secret of Mana,JP,1.03,KO5ifR1dQ+d7BQBdAbXF0NDIEGR/sKtzkGuIv5uvo19AcFiANz7/tT3y2aYYe/HTqw3Tz3mGTQkcjfHBDQAyphZe,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01121/PCSG01121_T9/1d8a313cc9bc887a/JP0082-PCSG01121_00-SECRETOFMANPSVPK-A0103-V0100-c0e8e2f58012b2a5bd73f83101b668a46f54ce3e-PE.pkg,JP0082-PCSG01121_00-SECRETOFMANPSVPK-A0103-V0100
CARD,PCSG01126,Digimon Story Cyber Sleuth: Hacker's Memory - TV Anime Sound Edition,JP,1.05,KO5ifR1dQ+d7BYBcArHF0NDIDGS/S7CHo7O3a1Cwr6uvf1CkIT7/Lbj8Q3vZt662X8lLQqZNveUzGuODGwAAIgQW8QAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01126/PCSG01126_T4/012e1501e2c26a05/JP0700-PCSG01126_00-DSHACKERSMEMORY1-A0105-V0100-5dd74593eb48f3f50fb0964a1ce6a171474e3d1d-PE.pkg,JP0700-PCSG01126_00-DSHACKERSMEMORY1-A0105-V0100
CARD,PCSG01128,Super Robot Taisen X,JP,1.05,KO5ifR1dQ+d7BYBcArHF0NDIAmS/azDQbqOwkOCgcKA00Aw8QL/8it3FGka2ygOdFaHVkVdGY3xwAwAjFhP6,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01128/PCSG01128_T5/bafdab4a33173e17/JP0700-PCSG01128_00-EST002VTSRWJP000-A0105-V0101-077c362f80d6246b7f1bd84f8776f9c16e73f89b-PE.pkg,JP0700-PCSG01128_00-EST002VTSRWJP000-A0105-V0101
CARD,PCSG01129,Super Robot Taisen X (Premium Anime & Sound Edition),JP,1.05,KO5ifR1dQ+d7BYBcArHF0NDIEmS/azDQbqOwkOCgcK+AAFcDfP6T51u/Yau9Scjrdz91OSRO94zG+OAGAOZBFGsA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01129/PCSG01129_T5/72ac4b0823179fa7/JP0700-PCSG01129_00-EST002VTSRWJPPE0-A0105-V0101-efc921c051a8c1003eefbca41936a8ce8eb034e0-PE.pkg,JP0700-PCSG01129_00-EST002VTSRWJPPE0-A0105-V0101
CARD,PCSG01131,fortissimo,JP,1.01,KO5ifR1dQ+d7BQDtN4TYYmhobAiy380/KMQzONjT1z8gOMwzxBGf/9pLVvEskDae+/7d7IqypdElozE+uAEAhYwVXAAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01131/PCSG01131_T1/a50aacf942f2bb62/JP0031-PCSG01131_00-FORTISSIMOPSVITA-A0101-V0100-50b6c12f9d28de492f42b5a70275257d557799e6-PE.pkg,JP0031-PCSG01131_00-FORTISSIMOPSVITA-A0101-V0100
CARD,PCSG01136,Demon Gaze II: Global Edition,JP,1.03,KO5ifR1dQ+d7BRgYGppDbDE0NDYD2e/i6uvv5+4Y5Wrk7uPqEuKJz3/t/b/2/PK1OqKg88E2lYX772iMD24AAMS5FOoA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01136/PCSG01136_T3/2b25572ef71850e6/JP0117-PCSG01136_00-DEMONGAZE2GLEDTI-A0103-V0100-a22f987275636a533c92b5747b1baecf0c35e922-PE.pkg,JP0117-PCSG01136_00-DEMONGAZE2GLEDTI-A0103-V0100
CARD,PCSG01142,Bullet Girls Phantasia,JP,1.02,KO5ifR1dQ+d7BRgYm5lDbDE0NDEC2e/kHuDh6BfiGOzpGOYZ4hiBz3/uEmxSt55HW7ltFbeZ2ea0bjTGBzcAABNqE04A,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01142/PCSG01142_T1/b0f2d91ce9beb5b7/JP0367-PCSG01142_00-BGPHANTASIAVITAX-A0102-V0100-7e50d25bf9ae6ec41fcfa60bf691c55d7c165917-PE.pkg,JP0367-PCSG01142_00-BGPHANTASIAVITAX-A0102-V0100
