content_id,title_id,platform,distribution,content_type,store,store_region,region
EP0747-PCSB00471_00-DLC503000100A041,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC503000100A044,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC503000100A046,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC503000100A047,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC503000100A048,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC503000100A04D,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC503000100A04F,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC503000100A050,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC503000100A052,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC503000100A059,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC5100000100000,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC5100000100001,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC5100000200000,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC5100000200001,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC5100000200002,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC5100000200003,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC5100000200004,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC5100000200005,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC5100000200006,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC5100000300001,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC5100000300007,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC6100000200008,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC6100000200009,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC7100000300001,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC7100000300002,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC7100000300005,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC7100000300006,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
